timestamp,region,latency_ms,packet_loss_pct,bandwidth_mbps,jitter_ms,hour,day_of_week,date,is_business_hours,latency_breach,loss_breach,health_score
2025-03-04 19:00:00,eu-west-1,24.88,0.003,924.4,10.39,19,Tuesday,2025-03-04,0,0,0,93.3
2025-03-04 20:00:00,eu-west-1,27.4,0.313,620.6,1.21,20,Tuesday,2025-03-04,0,0,0,90.8
2025-03-04 21:00:00,eu-west-1,104.25,0.215,861.2,0.41,21,Tuesday,2025-03-04,0,1,0,70.9
2025-03-04 22:00:00,eu-west-1,24.58,0.177,793.8,2.75,22,Tuesday,2025-03-04,0,0,0,92.4
2025-03-04 23:00:00,eu-west-1,20.13,1.023,758.9,0.84,23,Tuesday,2025-03-04,0,0,1,88.5
2025-03-05 00:00:00,eu-west-1,25.87,0.254,1000.0,2.2,0,Wednesday,2025-03-05,0,0,0,91.6
2025-03-05 01:00:00,eu-west-1,22.16,0.597,771.6,2.21,1,Wednesday,2025-03-05,0,0,0,90.5
2025-03-05 02:00:00,eu-west-1,17.2119,0.045,753.2,1.48,2,Wednesday,2025-03-05,0,0,0,95.1
2025-03-05 03:00:00,eu-west-1,106.77,0.253,859.1,4.52,3,Wednesday,2025-03-05,0,1,0,70.0
2025-03-05 04:00:00,eu-west-1,28.59,0.607,932.3,0.77,4,Wednesday,2025-03-05,0,0,0,88.7
2025-03-05 05:00:00,eu-west-1,25.19,0.262,833.0,1.49,5,Wednesday,2025-03-05,0,0,0,91.7
2025-03-05 06:00:00,eu-west-1,25.86,0.38,990.0,1.93,6,Wednesday,2025-03-05,0,0,0,90.8
2025-03-05 07:00:00,eu-west-1,29.03,0.14,913.7,2.72,7,Wednesday,2025-03-05,0,0,0,91.4
2025-03-05 08:00:00,eu-west-1,29.72,0.032,765.2,3.83,8,Wednesday,2025-03-05,1,0,0,91.9
2025-03-05 09:00:00,eu-west-1,131.34549999999953,0.202,1000.0,1.26,9,Wednesday,2025-03-05,1,1,0,63.8
2025-03-05 10:00:00,eu-west-1,27.47,0.166,1000.0,2.6,10,Wednesday,2025-03-05,1,0,0,91.7
2025-03-05 11:00:00,eu-west-1,34.41,0.666,1000.0,0.41,11,Wednesday,2025-03-05,1,0,0,86.8
2025-03-05 12:00:00,eu-west-1,30.13,0.092,695.5,6.74,12,Wednesday,2025-03-05,1,0,0,91.4
2025-03-05 13:00:00,eu-west-1,29.59,6.249,1000.0,1.21,13,Wednesday,2025-03-05,1,0,1,62.1
2025-03-05 14:00:00,eu-west-1,23.27,1.047,1000.0,3.27,14,Wednesday,2025-03-05,1,0,1,87.5
2025-03-05 15:00:00,eu-west-1,29.99,0.094,1000.0,0.1,15,Wednesday,2025-03-05,1,0,0,91.4
2025-03-05 16:00:00,eu-west-1,25.16,0.512,1000.0,0.57,16,Wednesday,2025-03-05,1,0,0,90.2
2025-03-05 17:00:00,eu-west-1,26.0,0.746,1000.0,1.67,17,Wednesday,2025-03-05,1,0,0,88.6
2025-03-05 18:00:00,eu-west-1,25.23,1.122,1000.0,5.26,18,Wednesday,2025-03-05,1,0,1,86.5
2025-03-05 19:00:00,eu-west-1,21.0,0.176,963.9,1.87,19,Wednesday,2025-03-05,0,0,0,93.3
2025-03-05 20:00:00,eu-west-1,32.97,0.116,865.7,6.64,20,Wednesday,2025-03-05,0,0,0,90.5
2025-03-05 21:00:00,eu-west-1,29.99,0.224,833.0,1.65,21,Wednesday,2025-03-05,0,0,0,90.7
2025-03-05 22:00:00,eu-west-1,32.2,0.349,792.9,1.69,22,Wednesday,2025-03-05,0,0,0,89.3
2025-03-05 23:00:00,eu-west-1,20.41,0.096,750.9,0.32,23,Wednesday,2025-03-05,0,0,0,94.0
2025-03-06 00:00:00,eu-west-1,25.27,0.4,767.6,4.06,0,Thursday,2025-03-06,0,0,0,90.9
2025-03-06 01:00:00,eu-west-1,20.15,0.016,687.9,0.71,1,Thursday,2025-03-06,0,0,0,94.5
2025-03-06 02:00:00,eu-west-1,22.39,0.015,840.9,5.75,2,Thursday,2025-03-06,0,0,0,93.9
2025-03-06 03:00:00,eu-west-1,21.56,0.485,647.8,6.04,3,Thursday,2025-03-06,0,0,0,91.3
2025-03-06 04:00:00,eu-west-1,29.65,0.131,872.9,7.18,4,Thursday,2025-03-06,0,0,0,91.3
2025-03-06 05:00:00,eu-west-1,23.51,0.114,845.6,1.84,5,Thursday,2025-03-06,0,0,0,93.0
2025-03-06 06:00:00,eu-west-1,29.01,0.203,867.6,2.83,6,Thursday,2025-03-06,0,0,0,91.0
2025-03-06 07:00:00,eu-west-1,27.27,0.116,787.3,3.77,7,Thursday,2025-03-06,0,0,0,92.0
2025-03-06 08:00:00,eu-west-1,38.68,0.07,1000.0,0.35,8,Thursday,2025-03-06,1,0,0,89.3
2025-03-06 09:00:00,eu-west-1,22.37,0.122,1000.0,2.3,9,Thursday,2025-03-06,1,0,0,93.3
2025-03-06 10:00:00,eu-west-1,34.18,1.216,910.9,0.1,10,Thursday,2025-03-06,1,0,1,83.6
2025-03-06 11:00:00,eu-west-1,120.42,0.175,1000.0,1.72,11,Thursday,2025-03-06,1,1,0,66.8
2025-03-06 12:00:00,eu-west-1,24.55,0.194,1000.0,0.42,12,Thursday,2025-03-06,1,0,0,92.3
2025-03-06 13:00:00,eu-west-1,33.09,0.284,946.7,0.51,13,Thursday,2025-03-06,1,0,0,89.5
2025-03-06 14:00:00,eu-west-1,30.2,1.351,895.9,1.14,14,Thursday,2025-03-06,1,0,1,83.8
2025-03-06 15:00:00,eu-west-1,27.77,0.091,1000.0,1.42,15,Thursday,2025-03-06,1,0,0,92.0
2025-03-06 16:00:00,eu-west-1,25.2,0.377,998.7,2.44,16,Thursday,2025-03-06,1,0,0,91.0
2025-03-06 17:00:00,eu-west-1,25.65,0.415,1000.0,0.19,17,Thursday,2025-03-06,1,0,0,90.7
2025-03-06 18:00:00,eu-west-1,37.59,0.308,1000.0,1.75,18,Thursday,2025-03-06,1,0,0,88.1
2025-03-06 19:00:00,eu-west-1,25.0,0.028,1000.0,0.5,19,Thursday,2025-03-06,0,0,0,93.2
2025-03-06 20:00:00,eu-west-1,27.93,0.339,747.7,2.13,20,Thursday,2025-03-06,0,0,0,90.5
2025-03-06 21:00:00,eu-west-1,22.03,0.02,907.0,2.54,21,Thursday,2025-03-06,0,0,0,94.0
2025-03-06 22:00:00,eu-west-1,22.08,0.272,925.9,2.03,22,Thursday,2025-03-06,0,0,0,92.5
2025-03-06 23:00:00,eu-west-1,29.06,0.404,793.1,3.35,23,Thursday,2025-03-06,0,0,0,89.8
2025-03-07 00:00:00,eu-west-1,19.94,0.071,757.4,1.02,0,Friday,2025-03-07,0,0,0,94.3
2025-03-07 01:00:00,eu-west-1,23.44,0.553,1000.0,3.62,1,Friday,2025-03-07,0,0,0,90.4
2025-03-07 02:00:00,eu-west-1,25.13,0.009,877.3,1.42,2,Friday,2025-03-07,0,0,0,93.2
2025-03-07 03:00:00,eu-west-1,25.42,0.557,926.3,1.66,3,Friday,2025-03-07,0,0,0,89.9
2025-03-07 04:00:00,eu-west-1,24.33,0.185,751.4,2.61,4,Friday,2025-03-07,0,0,0,92.4
2025-03-07 05:00:00,eu-west-1,26.48,0.074,703.7,0.1,5,Friday,2025-03-07,0,0,0,92.5
2025-03-07 06:00:00,eu-west-1,27.6,0.043,781.7,2.65,6,Friday,2025-03-07,0,0,0,92.4
2025-03-07 07:00:00,eu-west-1,27.75,0.919,835.1,2.41,7,Friday,2025-03-07,0,0,0,87.1
2025-03-07 08:00:00,eu-west-1,24.5,0.025,939.0,0.93,8,Friday,2025-03-07,1,0,0,93.3
2025-03-07 09:00:00,eu-west-1,27.52,0.073,1000.0,0.22,9,Friday,2025-03-07,1,0,0,92.2
2025-03-07 10:00:00,eu-west-1,33.9,0.141,841.6,0.24,10,Friday,2025-03-07,1,0,0,90.1
2025-03-07 11:00:00,eu-west-1,32.61,0.32,930.3,6.42,11,Friday,2025-03-07,1,0,0,89.4
2025-03-07 12:00:00,eu-west-1,22.83,0.26,1000.0,2.92,12,Friday,2025-03-07,1,0,0,92.4
2025-03-07 13:00:00,eu-west-1,30.27,0.044,1000.0,0.34,13,Friday,2025-03-07,1,0,0,91.7
2025-03-07 14:00:00,eu-west-1,20.22,0.113,1000.0,1.1,14,Friday,2025-03-07,1,0,0,93.9
2025-03-07 15:00:00,eu-west-1,28.95,0.09,946.2,2.24,15,Friday,2025-03-07,1,0,0,91.7
2025-03-07 16:00:00,eu-west-1,36.93,0.079,944.7,4.51,16,Friday,2025-03-07,1,0,0,89.7
2025-03-07 17:00:00,eu-west-1,24.66,0.175,1000.0,0.11,17,Friday,2025-03-07,1,0,0,92.4
2025-03-07 18:00:00,eu-west-1,25.15,0.402,1000.0,0.68,18,Friday,2025-03-07,1,0,0,90.9
2025-03-07 19:00:00,eu-west-1,27.87,0.074,961.4,5.51,19,Friday,2025-03-07,0,0,0,92.1
2025-03-07 20:00:00,eu-west-1,19.21,0.137,790.4,0.1,20,Friday,2025-03-07,0,0,0,94.1
2025-03-07 21:00:00,eu-west-1,22.63,0.149,711.6,0.56,21,Friday,2025-03-07,0,0,0,93.1
2025-03-07 22:00:00,eu-west-1,27.24,1.125,882.1,7.99,22,Friday,2025-03-07,0,0,1,86.0
2025-03-07 23:00:00,eu-west-1,22.62,0.928,751.2,2.38,23,Friday,2025-03-07,0,0,0,88.4
2025-03-08 00:00:00,eu-west-1,24.12,0.483,787.8,0.76,0,Saturday,2025-03-08,0,0,0,90.7
2025-03-08 01:00:00,eu-west-1,27.79,0.083,1000.0,0.17,1,Saturday,2025-03-08,0,0,0,92.1
2025-03-08 02:00:00,eu-west-1,26.58,0.021,949.3,0.1,2,Saturday,2025-03-08,0,0,0,92.8
2025-03-08 03:00:00,eu-west-1,26.0,0.114,869.0,0.7,3,Saturday,2025-03-08,0,0,0,92.4
2025-03-08 04:00:00,eu-west-1,23.73,0.093,697.4,5.33,4,Saturday,2025-03-08,0,0,0,93.1
2025-03-08 05:00:00,eu-west-1,26.39,0.212,875.4,1.34,5,Saturday,2025-03-08,0,0,0,91.7
2025-03-08 06:00:00,eu-west-1,24.54,0.451,977.5,3.19,6,Saturday,2025-03-08,0,0,0,90.8
2025-03-08 07:00:00,eu-west-1,26.72,0.586,804.9,6.26,7,Saturday,2025-03-08,0,0,0,89.4
2025-03-08 08:00:00,eu-west-1,26.61,0.615,1000.0,1.31,8,Saturday,2025-03-08,1,0,0,89.2
2025-03-08 09:00:00,eu-west-1,27.96,0.147,1000.0,0.53,9,Saturday,2025-03-08,1,0,0,91.7
2025-03-08 10:00:00,eu-west-1,24.48,0.384,1000.0,1.82,10,Saturday,2025-03-08,1,0,0,91.2
2025-03-08 11:00:00,eu-west-1,28.6,0.124,1000.0,5.97,11,Saturday,2025-03-08,1,0,0,91.6
2025-03-08 12:00:00,eu-west-1,25.25,0.021,1000.0,4.08,12,Saturday,2025-03-08,1,0,0,93.1
2025-03-08 13:00:00,eu-west-1,23.95,0.399,1000.0,0.17,13,Saturday,2025-03-08,1,0,0,91.2
2025-03-08 14:00:00,eu-west-1,29.87,0.003,1000.0,2.95,14,Saturday,2025-03-08,1,0,0,92.0
2025-03-08 15:00:00,eu-west-1,29.67,0.174,1000.0,2.12,15,Saturday,2025-03-08,1,0,0,91.0
2025-03-08 16:00:00,eu-west-1,32.13,0.132,1000.0,5.95,16,Saturday,2025-03-08,1,0,0,90.6
2025-03-08 17:00:00,eu-west-1,26.89,0.39,1000.0,0.33,17,Saturday,2025-03-08,1,0,0,90.5
2025-03-08 18:00:00,eu-west-1,30.51,0.48,903.7,1.91,18,Saturday,2025-03-08,1,0,0,89.0
2025-03-08 19:00:00,eu-west-1,27.07,0.109,832.8,5.29,19,Saturday,2025-03-08,0,0,0,92.1
2025-03-08 20:00:00,eu-west-1,26.67,0.501,981.6,1.32,20,Saturday,2025-03-08,0,0,0,89.9
2025-03-08 21:00:00,eu-west-1,21.9,0.104,587.0,1.64,21,Saturday,2025-03-08,0,0,0,93.5
2025-03-08 22:00:00,eu-west-1,25.56,0.177,1000.0,0.18,22,Saturday,2025-03-08,0,0,0,92.1
2025-03-08 23:00:00,eu-west-1,26.37,0.39,984.7,0.81,23,Saturday,2025-03-08,0,0,0,90.6
2025-03-09 00:00:00,eu-west-1,25.03,0.354,794.8,0.98,0,Sunday,2025-03-09,0,0,0,91.2
2025-03-09 01:00:00,eu-west-1,17.2119,1.311,915.2,7.26,1,Sunday,2025-03-09,0,0,1,87.5
2025-03-09 02:00:00,eu-west-1,25.6,0.077,850.4,0.83,2,Sunday,2025-03-09,0,0,0,92.7
2025-03-09 03:00:00,eu-west-1,33.3,0.326,997.6,1.54,3,Sunday,2025-03-09,0,0,0,89.2
2025-03-09 04:00:00,eu-west-1,23.65,0.282,967.9,2.78,4,Sunday,2025-03-09,0,0,0,92.0
2025-03-09 05:00:00,eu-west-1,22.27,0.74,682.0,0.44,5,Sunday,2025-03-09,0,0,0,89.6
2025-03-09 06:00:00,eu-west-1,26.4,0.051,920.5,1.67,6,Sunday,2025-03-09,0,0,0,92.7
2025-03-09 07:00:00,eu-west-1,26.17,0.418,825.3,3.35,7,Sunday,2025-03-09,0,0,0,90.5
2025-03-09 08:00:00,eu-west-1,33.89,0.277,1000.0,5.04,8,Sunday,2025-03-09,1,0,0,89.3
2025-03-09 09:00:00,eu-west-1,23.33,0.106,991.4,2.46,9,Sunday,2025-03-09,1,0,0,93.1
2025-03-09 10:00:00,eu-west-1,31.9,0.212,1000.0,2.76,10,Sunday,2025-03-09,1,0,0,90.2
2025-03-09 11:00:00,eu-west-1,31.3,0.134,1000.0,0.34,11,Sunday,2025-03-09,1,0,0,90.8
2025-03-09 12:00:00,eu-west-1,28.14,0.286,989.6,7.29,12,Sunday,2025-03-09,1,0,0,90.8
2025-03-09 13:00:00,eu-west-1,30.21,0.725,896.8,0.36,13,Sunday,2025-03-09,1,0,0,87.6
2025-03-09 14:00:00,eu-west-1,33.19,0.278,1000.0,3.73,14,Sunday,2025-03-09,1,0,0,89.5
2025-03-09 15:00:00,eu-west-1,32.51,0.33,1000.0,0.77,15,Sunday,2025-03-09,1,0,0,89.4
2025-03-09 16:00:00,eu-west-1,23.82,0.241,1000.0,6.78,16,Sunday,2025-03-09,1,0,0,92.2
2025-03-09 17:00:00,eu-west-1,32.29,0.057,1000.0,3.18,17,Sunday,2025-03-09,1,0,0,91.0
2025-03-09 18:00:00,eu-west-1,28.47,0.087,1000.0,3.5,18,Sunday,2025-03-09,1,0,0,91.9
2025-03-09 19:00:00,eu-west-1,25.27,0.203,966.3,0.62,19,Sunday,2025-03-09,0,0,0,92.0
2025-03-09 20:00:00,eu-west-1,25.27,0.111,889.2,1.46,20,Sunday,2025-03-09,0,0,0,92.6
2025-03-09 21:00:00,eu-west-1,24.44,0.06,683.3,2.4,21,Sunday,2025-03-09,0,0,0,93.1
2025-03-09 22:00:00,eu-west-1,29.47,0.21,826.5,3.67,22,Sunday,2025-03-09,0,0,0,90.9
2025-03-09 23:00:00,eu-west-1,24.69,0.117,977.2,0.27,23,Sunday,2025-03-09,0,0,0,92.7
2025-03-10 00:00:00,eu-west-1,20.8,0.09,843.8,8.2,0,Monday,2025-03-10,0,0,0,93.9
2025-03-10 01:00:00,eu-west-1,23.52,0.187,910.4,5.52,1,Monday,2025-03-10,0,0,0,92.6
2025-03-10 02:00:00,eu-west-1,25.67,0.043,811.8,0.79,2,Monday,2025-03-10,0,0,0,92.9
2025-03-10 03:00:00,eu-west-1,29.61,0.788,726.4,4.33,3,Monday,2025-03-10,0,0,0,87.4
2025-03-10 04:00:00,eu-west-1,27.26,0.607,835.2,1.83,4,Monday,2025-03-10,0,0,0,89.1
2025-03-10 05:00:00,eu-west-1,21.81,0.369,887.1,1.55,5,Monday,2025-03-10,0,0,0,92.0
2025-03-10 06:00:00,eu-west-1,34.32,0.034,771.3,0.94,6,Monday,2025-03-10,0,0,0,90.6
2025-03-10 07:00:00,eu-west-1,25.99,0.449,821.7,2.17,7,Monday,2025-03-10,0,0,0,90.4
2025-03-10 08:00:00,eu-west-1,34.25,0.545,958.4,3.27,8,Monday,2025-03-10,1,0,0,87.6
2025-03-10 09:00:00,eu-west-1,28.1,0.482,1000.0,1.32,9,Monday,2025-03-10,1,0,0,89.6
2025-03-10 10:00:00,eu-west-1,31.05,0.04,1000.0,2.48,10,Monday,2025-03-10,1,0,0,91.5
2025-03-10 11:00:00,eu-west-1,32.37,0.341,1000.0,3.0,11,Monday,2025-03-10,1,0,0,89.3
2025-03-10 12:00:00,eu-west-1,34.0,0.593,1000.0,3.1,12,Monday,2025-03-10,1,0,0,87.4
2025-03-10 13:00:00,eu-west-1,33.31,0.284,1000.0,0.13,13,Monday,2025-03-10,1,0,0,89.4
2025-03-10 14:00:00,eu-west-1,32.51,0.343,947.7,4.91,14,Monday,2025-03-10,1,0,0,89.3
2025-03-10 15:00:00,eu-west-1,27.39,0.202,779.6,1.53,15,Monday,2025-03-10,1,0,0,91.5
2025-03-10 16:00:00,eu-west-1,26.28,0.248,875.4,0.76,16,Monday,2025-03-10,1,0,0,91.5
2025-03-10 17:00:00,eu-west-1,30.18,0.012,890.7,0.69,17,Monday,2025-03-10,1,0,0,91.9
2025-03-10 18:00:00,eu-west-1,32.77,0.336,1000.0,1.65,18,Monday,2025-03-10,1,0,0,89.2
2025-03-10 19:00:00,eu-west-1,24.16,0.025,863.9,5.45,19,Monday,2025-03-10,0,0,0,93.4
2025-03-10 20:00:00,eu-west-1,28.99,0.171,896.8,1.19,20,Monday,2025-03-10,0,0,0,91.2
2025-03-10 21:00:00,eu-west-1,30.45,0.104,583.5,3.46,21,Monday,2025-03-10,0,0,0,91.3
2025-03-10 22:00:00,eu-west-1,21.56,0.237,706.2,0.25,22,Monday,2025-03-10,0,0,0,92.8
2025-03-10 23:00:00,eu-west-1,21.86,0.043,956.4,1.62,23,Monday,2025-03-10,0,0,0,93.9
2025-03-11 00:00:00,eu-west-1,24.47,0.353,884.4,11.97,0,Tuesday,2025-03-11,0,0,0,91.4
2025-03-11 01:00:00,eu-west-1,26.15,0.475,832.3,3.68,1,Tuesday,2025-03-11,0,0,0,90.2
2025-03-11 02:00:00,eu-west-1,23.03,0.054,917.8,0.59,2,Tuesday,2025-03-11,0,0,0,93.5
2025-03-11 03:00:00,eu-west-1,30.07,0.033,1000.0,1.74,3,Tuesday,2025-03-11,0,0,0,91.8
2025-03-11 04:00:00,eu-west-1,26.59,0.047,823.5,0.67,4,Tuesday,2025-03-11,0,0,0,92.6
2025-03-11 05:00:00,eu-west-1,25.15,0.629,858.3,1.32,5,Tuesday,2025-03-11,0,0,0,89.5
2025-03-11 06:00:00,eu-west-1,19.62,0.225,873.1,3.79,6,Tuesday,2025-03-11,0,0,0,93.4
2025-03-11 07:00:00,eu-west-1,20.07,0.189,1000.0,3.69,7,Tuesday,2025-03-11,0,0,0,93.5
2025-03-11 08:00:00,eu-west-1,29.96,0.037,777.5,0.65,8,Tuesday,2025-03-11,1,0,0,91.8
2025-03-11 09:00:00,eu-west-1,19.55,0.346,1000.0,6.38,9,Tuesday,2025-03-11,1,0,0,92.7
2025-03-11 10:00:00,eu-west-1,33.12,0.668,1000.0,2.24,10,Tuesday,2025-03-11,1,0,0,87.2
2025-03-11 11:00:00,eu-west-1,28.07,0.581,1000.0,1.19,11,Tuesday,2025-03-11,1,0,0,89.0
2025-03-11 12:00:00,eu-west-1,42.74,0.325,1000.0,1.74,12,Tuesday,2025-03-11,1,0,0,86.7
2025-03-11 13:00:00,eu-west-1,38.7,0.026,1000.0,2.32,13,Tuesday,2025-03-11,1,0,0,89.5
2025-03-11 14:00:00,eu-west-1,27.97,0.039,1000.0,2.05,14,Tuesday,2025-03-11,1,0,0,92.3
2025-03-11 15:00:00,eu-west-1,28.29,0.017,1000.0,1.67,15,Tuesday,2025-03-11,1,0,0,92.4
2025-03-11 16:00:00,eu-west-1,33.04,0.098,1000.0,1.76,16,Tuesday,2025-03-11,1,0,0,90.6
2025-03-11 17:00:00,eu-west-1,36.09,0.048,972.7,0.49,17,Tuesday,2025-03-11,1,0,0,90.1
2025-03-11 18:00:00,eu-west-1,21.69,0.099,1000.0,4.19,18,Tuesday,2025-03-11,1,0,0,93.6
2025-03-11 19:00:00,eu-west-1,18.3,0.146,795.6,1.95,19,Tuesday,2025-03-11,0,0,0,94.2
2025-03-11 20:00:00,eu-west-1,22.67,0.859,634.5,0.35,20,Tuesday,2025-03-11,0,0,0,88.8
2025-03-11 21:00:00,eu-west-1,27.19,0.283,810.4,3.63,21,Tuesday,2025-03-11,0,0,0,91.1
2025-03-11 22:00:00,eu-west-1,26.86,0.54,937.9,6.74,22,Tuesday,2025-03-11,0,0,0,89.6
2025-03-11 23:00:00,eu-west-1,29.01,0.372,697.1,7.36,23,Tuesday,2025-03-11,0,0,0,90.0
2025-03-12 00:00:00,eu-west-1,20.5,0.036,975.8,1.15,0,Wednesday,2025-03-12,0,0,0,94.3
2025-03-12 01:00:00,eu-west-1,17.2119,0.399,908.5,0.36,1,Wednesday,2025-03-12,0,0,0,93.0
2025-03-12 02:00:00,eu-west-1,28.22,0.097,761.9,1.83,2,Wednesday,2025-03-12,0,0,0,91.9
2025-03-12 03:00:00,eu-west-1,21.89,0.306,833.0,0.3,3,Wednesday,2025-03-12,0,0,0,92.3
2025-03-12 04:00:00,eu-west-1,17.43,0.125,1000.0,6.79,4,Wednesday,2025-03-12,0,0,0,94.6
2025-03-12 05:00:00,eu-west-1,25.54,1.819,938.0,0.51,5,Wednesday,2025-03-12,0,0,1,82.3
2025-03-12 06:00:00,eu-west-1,27.97,0.092,851.1,0.73,6,Wednesday,2025-03-12,0,0,0,92.0
2025-03-12 07:00:00,eu-west-1,24.54,0.098,821.5,1.3,7,Wednesday,2025-03-12,0,0,0,92.9
2025-03-12 08:00:00,eu-west-1,26.78,0.881,1000.0,1.21,8,Wednesday,2025-03-12,1,0,0,87.6
2025-03-12 09:00:00,eu-west-1,28.06,0.008,1000.0,3.96,9,Wednesday,2025-03-12,1,0,0,92.5
2025-03-12 10:00:00,eu-west-1,27.15,0.394,776.7,1.52,10,Wednesday,2025-03-12,1,0,0,90.4
2025-03-12 11:00:00,eu-west-1,131.34549999999953,0.426,1000.0,0.47,11,Wednesday,2025-03-12,1,1,0,62.4
2025-03-12 12:00:00,eu-west-1,131.34549999999953,0.597,1000.0,0.78,12,Wednesday,2025-03-12,1,1,0,61.4
2025-03-12 13:00:00,eu-west-1,31.0,1.21,1000.0,1.78,13,Wednesday,2025-03-12,1,0,1,84.5
2025-03-12 14:00:00,eu-west-1,30.14,1.225,1000.0,0.4,14,Wednesday,2025-03-12,1,0,1,84.6
2025-03-12 15:00:00,eu-west-1,29.47,0.022,990.3,2.36,15,Wednesday,2025-03-12,1,0,0,92.0
2025-03-12 16:00:00,eu-west-1,24.46,0.569,1000.0,2.09,16,Wednesday,2025-03-12,1,0,0,90.1
2025-03-12 17:00:00,eu-west-1,27.97,0.343,855.5,3.14,17,Wednesday,2025-03-12,1,0,0,90.5
2025-03-12 18:00:00,eu-west-1,19.36,0.344,1000.0,6.94,18,Wednesday,2025-03-12,1,0,0,92.8
2025-03-12 19:00:00,eu-west-1,25.67,0.041,701.9,6.08,19,Wednesday,2025-03-12,0,0,0,92.9
2025-03-12 20:00:00,eu-west-1,30.36,0.315,726.2,7.3,20,Wednesday,2025-03-12,0,0,0,90.0
2025-03-12 21:00:00,eu-west-1,19.47,1.213,797.2,0.7,21,Wednesday,2025-03-12,0,0,1,87.5
2025-03-12 22:00:00,eu-west-1,22.8,0.729,1000.0,0.35,22,Wednesday,2025-03-12,0,0,0,89.5
2025-03-12 23:00:00,eu-west-1,26.23,0.173,851.7,0.9,23,Wednesday,2025-03-12,0,0,0,92.0
2025-03-13 00:00:00,eu-west-1,29.7,0.012,701.7,5.64,0,Thursday,2025-03-13,0,0,0,92.0
2025-03-13 01:00:00,eu-west-1,23.32,0.135,1000.0,8.94,1,Thursday,2025-03-13,0,0,0,93.0
2025-03-13 02:00:00,eu-west-1,22.4,0.525,937.7,4.9,2,Thursday,2025-03-13,0,0,0,90.9
2025-03-13 03:00:00,eu-west-1,17.62,0.363,914.6,0.29,3,Thursday,2025-03-13,0,0,0,93.1
2025-03-13 04:00:00,eu-west-1,25.39,0.184,935.9,7.36,4,Thursday,2025-03-13,0,0,0,92.1
2025-03-13 05:00:00,eu-west-1,32.66,0.017,1000.0,1.38,5,Thursday,2025-03-13,0,0,0,91.2
2025-03-13 06:00:00,eu-west-1,26.04,0.599,1000.0,0.1,6,Thursday,2025-03-13,0,0,0,89.5
2025-03-13 07:00:00,eu-west-1,24.92,0.19,767.6,1.46,7,Thursday,2025-03-13,0,0,0,92.2
2025-03-13 08:00:00,eu-west-1,30.14,0.871,1000.0,0.12,8,Thursday,2025-03-13,1,0,0,86.7
2025-03-13 09:00:00,eu-west-1,28.7,0.338,1000.0,1.96,9,Thursday,2025-03-13,1,0,0,90.3
2025-03-13 10:00:00,eu-west-1,80.72,0.123,1000.0,1.03,10,Thursday,2025-03-13,1,1,0,77.7
2025-03-13 11:00:00,eu-west-1,32.3,0.246,841.0,1.6,11,Thursday,2025-03-13,1,0,0,89.9
2025-03-13 12:00:00,eu-west-1,29.72,0.023,1000.0,2.37,12,Thursday,2025-03-13,1,0,0,91.9
2025-03-13 13:00:00,eu-west-1,28.83,1.187,978.2,5.08,13,Thursday,2025-03-13,1,0,1,85.2
2025-03-13 14:00:00,eu-west-1,24.54,0.147,1000.0,2.71,14,Thursday,2025-03-13,1,0,0,92.6
2025-03-13 15:00:00,eu-west-1,34.37,0.214,1000.0,1.42,15,Thursday,2025-03-13,1,0,0,89.6
2025-03-13 16:00:00,eu-west-1,31.62,0.145,781.4,4.28,16,Thursday,2025-03-13,1,0,0,90.7
2025-03-13 17:00:00,eu-west-1,26.37,0.379,1000.0,5.9,17,Thursday,2025-03-13,1,0,0,90.7
2025-03-13 18:00:00,eu-west-1,33.07,0.358,1000.0,0.32,18,Thursday,2025-03-13,1,0,0,89.0
2025-03-13 19:00:00,eu-west-1,23.13,0.377,827.6,1.9,19,Thursday,2025-03-13,0,0,0,91.6
2025-03-13 20:00:00,eu-west-1,91.21,0.094,937.5,0.84,20,Thursday,2025-03-13,0,1,0,75.1
2025-03-13 21:00:00,eu-west-1,22.15,0.114,892.1,0.12,21,Thursday,2025-03-13,0,0,0,93.4
2025-03-13 22:00:00,eu-west-1,18.36,0.04,891.0,2.76,22,Thursday,2025-03-13,0,0,0,94.9
2025-03-13 23:00:00,eu-west-1,26.77,0.32,817.4,4.97,23,Thursday,2025-03-13,0,0,0,90.9
2025-03-14 00:00:00,eu-west-1,18.13,0.012,704.0,0.44,0,Friday,2025-03-14,0,0,0,95.1
2025-03-14 01:00:00,eu-west-1,20.39,0.273,715.4,4.18,1,Friday,2025-03-14,0,0,0,92.9
2025-03-14 02:00:00,eu-west-1,17.22,0.611,935.1,4.8,2,Friday,2025-03-14,0,0,0,91.7
2025-03-14 03:00:00,eu-west-1,24.68,0.664,852.3,6.14,3,Friday,2025-03-14,0,0,0,89.4
2025-03-14 04:00:00,eu-west-1,24.44,0.179,833.4,0.77,4,Friday,2025-03-14,0,0,0,92.4
2025-03-14 05:00:00,eu-west-1,23.77,0.184,799.1,5.86,5,Friday,2025-03-14,0,0,0,92.6
2025-03-14 06:00:00,eu-west-1,21.09,0.024,813.4,0.97,6,Friday,2025-03-14,0,0,0,94.2
2025-03-14 07:00:00,eu-west-1,20.6,0.333,975.6,2.01,7,Friday,2025-03-14,0,0,0,92.5
2025-03-14 08:00:00,eu-west-1,30.75,0.568,1000.0,0.13,8,Friday,2025-03-14,1,0,0,88.4
